ID_XBXXZ	Word_XBXXZ
5480	空难黑匣子
5481	拉姆斯菲尔德
5482	拉萨烟火缭绕
5483	央视内部晚会
5484	一九八九六四
5485	一字解特码
5486	淫术炼金士
5487	英国广播公司
5488	炸药制作方法
5489	征集业主意见
5490	指点江山论坛
5491	中共独裁暴政
5492	中共粉饰太平
5493	中共高层斗争
5494	中共高层黑幕
5495	中共高层内幕
5496	中共激烈内斗
5497	中共军队黑幕
5498	中共统治危机
5499	中共中央黑幕
5500	中国复兴论坛
5501	中国劳工观察
5502	中国民主同盟
5503	中国社会论坛
5504	中国问题论坛
5505	中国移动通信
5506	中国真实内容
5507	中华抗日同盟
5508	中华人民正邪
5509	中华真实报道
5510	中文搜性网
5511	中央派系斗争
5512	钟山风雨论坛
5513	自由民主论坛
5514	自由亚洲电台
5515	宗教极端主义
5516	最快报码室
5517	aobama
5518	出租汽车罢工
5519	春风劳动争议
5520	春夏自由论坛
5521	达赖喇嘛万岁
5522	大纪元新闻网
5523	天安门录影带
5524	天剑二型飞弹
5525	天剑一型飞弹
5526	苏家屯集中营
5527	两岸三地论坛
5528	六星合彩公司
5529	绿色环保手机
5530	梦中的女孩
5531	免费偷窥网
5532	穆斯林兄弟会
5533	南大自由论坛
5534	你说我说论坛
5535	人民代表大会
5536	人民内情真相
5537	人民之声论坛
5538	日本RING
5539	肉棍干骚妇
5540	肉淫器吞精
5541	大众真人真事
5542	当今八大谎言
5543	邓小平讲英语
5544	邓爷爷的预言
5545	抵制北京奥运
5546	地下的先烈们
5547	台湾自由联盟
5548	腾讯03系统
5549	腾讯36系统
5550	腾讯欢乐消息
5551	万维读者论坛
5552	往事追忆录
5553	违反购房合同
5554	温（瘟）家宝
5555	西藏恶劣形势
5556	系统A提示}
5557	系统K提示员
5558	系统抽选..
5559	系统信息46
5560	香港六星合彩
5561	消息提示0
5562	小姐打飞机
5563	新唐人电视台
5564	新闻出版总署
5565	星光伴我淫
5566	性愛圖站点
5567	学生爱国运动
5568	东南西北论谈
5569	东土耳其斯坦
5570	东西南北论坛
5571	对华援助协会
5572	儿子干妈妈
5573	发展研究中心
5574	甲基安菲他明
5575	江River
5576	风雨神州论坛
5577	告全国网民书
5578	告全国网友书
5579	给食堂提意见
5580	公测-送大礼
5581	官方信息提示
5582	广播系统在线
5583	广播信息系统
5584	国家主要部委
5585	胡哥对刘德华
5586	胡曾内斗公开
5587	华通时事论坛
5588	华西列夫斯基
5589	华语世界论坛
5590	华岳时事论坛
5591	欢乐性今宵
5592	活动通知39
5593	活动信息中心
5594	瑞士金融大学
5595	三年困难时期
5596	三年自然灾害
5597	三去车仑工力
5598	色狐狸网址
5599	深圳飞成都
5600	世界经济导报
5601	氵去车仑工力
5602	睡着的武神
5603	建国60周年
5604	擺脫中共附體
5605	摆脱中共附体
5606	胡曾内斗公开
5607	抵制北京奥运
5608	达赖喇嘛万岁
5609	达赖喇嘛万岁
5610	反抗中共暴政
5611	反抗中共暴政
5612	告全国网友书
5613	告全国网民书
5614	評中國共產黨
5615	评中国共产党
5616	rebiya
5617	突破中共网络
5618	退 dang
5619	突破中共網路
5620	中共军队黑幕
5621	中共统治危机
5622	中央派系斗争
5623	中共中央黑幕
5624	中共統治危機
5625	中共獨裁暴政
5626	中共粉飾太平
5627	中共激烈內鬥
5628	中共軍隊黑幕
5629	中共海外滲透
5630	中共血腥鎮壓
5631	中國共產黨亡
5632	中共一黨專制
5633	中国共产党亡
5634	中共一党专制
5635	中共海外渗透
5636	中共血腥镇压
5637	達賴喇嘛萬歲
5638	春风劳动争议
5639	达赖喇嘛万岁
5640	地下的先烈们
5641	当今八大谎言
5642	邓爷爷的预言
5643	邓小平讲英语
5644	地下的先烈们
5645	胡哥对刘德华
5646	甲基安菲他明
5647	六星合彩公司
5648	穆斯林兄弟会
5649	深圳飞成都
5650	天剑二型飞弹
5651	天剑一型飞弹
5652	违反购房合同
5653	香港六星合彩
5654	西藏恶劣形势
5655	宗教极端主义
5656	自主择业军官
5657	自主择业人员
5658	中华抗日同盟
5659	欢欢娱乐时空
5660	免费成人网站
5661	中国成人论坛
5662	999日本妹
5663	xiao77
5664	情色艺术天空
5665	97sese
5666	日本AV女优
5667	看什么都可以
5668	不良少女日记
5669	混蛋神风流史
5670	现代艳帝传奇
5671	倚天屠龙别记
5672	美少妇的哀羞
5673	阿兵哥言语录
5674	namayix
5675	乌鲁木齐&暴动
5676	乌鲁木齐&暴乱
5677	乌鲁木齐&游行
5678	乌鲁木齐&闹事
5679	打、烧、抢、砸
5680	打-烧-抢-砸
5681	汉人血迹冲洗净
5682	新-疆&闹-事
5683	heriket
5684	vaziyat
5685	tapanqa
5686	kuruxux
5687	@sshole
5688	a$$hole
5689	a$shole
5690	as$hole
5691	asshole
5692	bastard
5693	bignews
5694	Buddist
5695	Chaotic
5696	chinamz
5697	chongtu
5698	fangong
5699	freedom
5700	Freenet
5701	freenet
5702	game588
5703	hljzvip
5704	jinjing
5705	like999
5706	manager
5707	minghui
5708	paper64
5709	playboy
5710	project
5711	safeweb
5712	service
5713	shengda
5714	sixfour
5715	ttwg666
5716	tuidang
5717	unixbox
5718	ustibet
5719	Violent
5720	viphljz
5721	wg17173
5722	wstaiji
5723	youxing
5724	阿兵哥言语录
5725	北大三角地论坛
5726	不良少女日记
5727	不要奥运要人权
5728	客户服务人人员
5729	盐酸二氢埃托菲
5730	伊拉克伊斯兰国
5731	伊斯兰解放组织
5732	倚天屠龙别记
5733	原子弹制作方法
5734	曾庆红步江后尘
5735	中共/中共中央
5736	中共领导人黑幕
5737	中国国情咨询网
5738	中国民主正义党
5739	中国人民解放军
5740	中国人民志愿军
5741	中国社会进步党
5742	中国太子党名单
5743	中华人民共和国
5744	中华养生益智功
5745	中山领导流浪汉
5746	中央权力被架空
5747	自主择业军官
5748	自主择业人员
5749	kaifang
5750	十一届三中全会
5751	天安门母亲运动
5752	天安们母亲运动
5753	两岸边才子对话
5754	刘德华和胡主席
5755	六月four日
5756	美少妇的哀羞
5757	免费成人网站
5758	母子奸情屏蔽
5759	剖腹一刀五千几
5760	强拆当地居民房
5761	全球公审江泽民
5762	铁鹰帮竹林联盟
5763	温馨提示NO5
5764	系_统_公_告
5765	系统广播信息
5766	系统后台G:m
5767	系统消息员54
5768	系统消息员88
5769	系统信息012
5770	系统信息018
5771	现代艳帝传奇
5772	香港惠泽社群
5773	学生爱国者运动
5774	经济社会理事会
5775	冈山空军官学校
5776	给胡温的一封信
5777	工资好比眉毛短
5778	广东工人联合会
5779	好死不如赖活着
5780	黑恶势力保护伞
5781	胡哥与华仔对话
5782	胡锦涛调虎离山
5783	胡锦涛和刘德华
5784	混蛋神风流史
5785	活动公告I20
5786	活动通知165
5787	赛福鼎·艾则孜
5788	骚动的喜玛拉雅
5789	十七大的一封信
5790	choutou
5791	kaifang
5792	masheng
5793	法一輪一大一法
5794	锦涛屠杀西藏人
5795	毛澤東荒淫糜爛
5796	毛泽东荒淫糜烂
5797	十七大的一封信
5798	中共领导人黑幕
5799	中央权力被架空
5800	中共領導人黑幕
5801	曾慶紅步江後塵
5802	给胡温的一封信
5803	工资好比眉毛短
5804	广东工人联合会
5805	冈山空军官学校
5806	黑恶势力保护伞
5807	胡锦涛调虎离山
5808	胡锦涛和刘德华
5809	胡哥与华仔对话
5810	两岸边才子对话
5811	刘德华和胡主席
5812	剖腹一刀五千几
5813	强拆当地居民房
5814	铁鹰帮竹林联盟
5815	中国太子党名单
5816	中山领导流浪汉
5817	中越自卫反击战
5818	16dy-图库
5819	asiasex
5820	金鳞岂是池中物
5821	amateur
5822	petgirl
5823	222se图片
5824	33bbb走光
5825	阿里布达年代记
5826	海盗的悠闲生活
5827	狡猾的风水相师
5828	秦青的幸福生活
5829	我的性启蒙老师
5830	遥想当年春衫薄
5831	神雕外传之郭襄
5832	namayish
5833	namayixa
5834	强行拖入宿舍多人
5835	维吾尔自治区党委
5836	musulman
5837	basturux
5838	xatarlik
5839	taxkilat
5840	mustakil
5841	mustaqil
5842	yighilix
5843	yicilish
5844	1989_6_4
5845	blogbaby
5846	butthead
5847	butthole
5848	creaders
5849	dajiyuan
5850	FUCKYOU
5851	gamegold
5852	hljzzvip
5853	hrichina
5854	operator
5855	orgasmus
5856	orgasums
5857	teargas
5858	tibetalk
5859	triangle
5860	xinsheng
5861	zhenxian
5862	阿里布达年代记
5863	遥想当年春衫薄
5864	曾庆红十七大下课
5865	致胡书记的公开信
5866	中共高层军权斗争
5867	中共高层权贵内幕
5868	中共高层权力斗争
5869	中共还在祖国横行
5870	中共近期权力斗争
5871	中共任用政治血缘
5872	中共政坛腐败内幕
5873	中国高干子女名单
5874	中华人民实话实说
5875	中央高干子弟名单
5876	中央警卫局大换血
5877	中越自卫反击战
5878	左营海军军官学校
5879	大陆高干子弟名单
5880	天安门英雄纪念碑
5881	料事如神的邓小平
5882	六合彩美女图库
5883	六四参加者回忆录
5884	六四學生愛國運動
5885	麦角酸二乙基酰胺
5886	侵害业主正当权益
5887	秦青的幸福生活
5888	台湾建国运动组织
5889	台湾青年独立联盟
5890	我的性启蒙老师
5891	学生爱国运动正名
5892	狡猾的风水相师
5893	金鳞岂是池中物
5894	风山陆军军官学校
5895	海盗的悠闲生活
5896	胡锦涛嫡系大调动
5897	三年经济困难时期
5898	神雕外传之郭襄
5899	Taro Aso
5900	八九民运|民-1
5901	胡锦涛嫡系大调动
5902	胡锦涛嫡系大调动
5903	胡錦濤屠殺西藏人
5904	胡錦濤嫡系大調動
5905	如何利用中共迫害
5906	五十二旅|五-2
5907	邪恶打上兽的印记
5908	邪惡打上獸的印記
5909	中共高层黑幕|中
5910	中共任用政治血缘
5911	中共近期权力斗争
5912	中央警卫局大换血
5913	中共政坛腐败内幕
5914	中共任用政治血緣
5915	中共高層軍權鬥爭
5916	中共還在祖國橫行
5917	中共近期權力鬥爭
5918	曾慶紅十七大下課
5919	中共嚴密封鎖消息
5920	中共軍隊血腥鎮壓
5921	中共严密封锁消息
5922	中共军队血腥镇压
5923	大陆高干子弟名单
5924	风山陆军军官学校
5925	料事如神的邓小平
5926	麦角酸二乙基酰胺
5927	侵害业主正当权益
5928	中国高干子女名单
5929	中央高干子弟名单
5930	左营海军军官学校
5931	hardcore
5932	55sss偷拍区
5933	BlowJobs
5934	创世之子猎艳之旅
5935	东北风情熟女之惑
5936	乌鲁木齐&人民广场
5937	请大家转发维族朋友
5938	buzghunqe
5939	21世纪中国基金会
5940	89-64cdjp
5941	counselor
5942	falundafa
5943	freechina
5944	lihongzhi
5945	Peacehall
5946	peacehall
5947	Rebellion
5948	renminbao
5949	UltraSurf
5950	vaameline
5951	zhengjian
5952	八九年那个春夏之交
5953	一九八九年六月四日
5954	中共心中最大的恐惧
5955	中共中南海高层内幕
5956	中国共产党操纵股市
5957	中国领导人最强阵容
5958	中国民间保钓联合会
5959	中南海高层权力斗争
5960	充当涉毒场所保护伞
5961	创世之子猎艳之旅
5962	毛主席临终前把小平
5963	你呀的鸡巴长歪了吧
5964	唐山大地震老伤兵
5965	万寿路朱各庄26号
5966	萬夀路朱各莊26號
5967	香港彩宝必中六肖
5968	学生爱国者运动证明
5969	东北风情熟女之惑
5970	国家领导人最强组合
5971	胡锦涛陈水扁对对联
5972	胡温借国际舆论造势
5973	世界维吾尔代表大会
5974	zuozhuang
5975	不要奥运要人权|奥
5976	胡温借国际舆论造势
5977	胡温借国际舆论造势
5978	胡溫借國際輿論造勢
5979	中共心中最大的恐惧
5980	中共中南海高层内幕
5981	中南海高层权力斗争
5982	中国共产党操纵股市
5983	充当涉毒场所保护伞
5984	国家领导人最强组合
5985	胡锦涛陈水扁对对联
5986	毛主席临终前把小平
5987	世界维吾尔代表大会
5988	唐山大地震老伤兵
5989	中国领导人最强阵容
5990	中国民间保钓联合会
5991	teen sexy
5992	Tokyo Hot
5993	Urumqidiki
5994	GameMaster
5995	GAMEMASTER
5996	gamemaster
5997	Lhasa&fire
5998	renmingbao
5999	voachinese
6000	zhuanfalun
6001	奥运会开幕式方案曝光
6002	中共独裁制度必将灭亡
6003	中共十七大前明争暗斗
6004	中南海惊现东宫小朝廷
6005	中宣部是中国的艾滋病
6006	你以为你装屄就能骗我
6007	你以为你装逼就能骗我
6008	全球华人春节联欢晚会
6009	推翻专制独裁的共产党
6010	东土耳其斯坦信息中心
6011	工蜂六型多管火箭系统
6012	怀念十五年前的大学生
6013	十七大人大代表一封信
6014	沒有共鏟黨才有新中國
6015	没有共铲党才有新中国
6016	推翻专制独裁的共产党
6017	推翻专制独裁的共产党
6018	推翻專制獨裁的共產黨
6019	中共十七大前明争暗斗
6020	中南海惊现东宫小朝廷
6021	中共十七大前明爭暗鬥
6022	中共獨裁制度必將滅亡
6023	东土耳其斯坦信息中心
6024	工蜂六型多管火箭系统
6025	十七大人大代表一封信
6026	japansweet
6027	乌鲁木齐&7月5日晚上
6028	adam bomba
6029	6-4tianwang
6030	demonstrate
6031	gamemaster
6032	Game　Master
6033	Lhasa&smoke
6034	lisishijian
6035	minghuinews
6036	triangleboy
6037	zhenshanren
6038	别以为你是太监我就怕你
6039	伊斯兰马格里布基地组织
6040	曾庆红被迫写信十七大退
6041	中国在世界的不光彩排名
6042	中国政坛清华帮盛极而衰
6043	电话：68134451
6044	電話：68134451
6045	中国政坛清华帮盛极而衰
6046	中国在世界的不光彩排名
6047	曾慶紅被迫寫信十七大退
6048	namayix&新疆时间
6049	乌-鲁-木-齐& 暴-动
6050	www.uhrp.org
6051	burningcars
6052	chinaliberal
6053	jiangyanyong
6054	中国是全球唯一绝对不能惹
6055	中宣部是中国社会的艾滋病
6056	传说的胡曾联手是一种假象
6057	和平演变道路已被中共堵死
6058	传说的胡曾联手是一种假象
6059	傳說的胡曾聯手是一種假像
6060	和平演变道路已被中共堵死
6061	和平演變道路已被中共堵死
6062	中国是全球唯一绝对不能惹
6063	halik maydani
6064	xaliq meydani
6065	administrator
6066	burningshops
6067	demonstration
6068	fanrilianmeng
6069	hypermart.net
6070	jiangdongriji
6071	zhengjianwang
6072	www.uighur.org
6073	chaosinTibet
6074	chinesenewsnet
6075	Great　Firewall
6076	JokhangTemple
6077	kangrilianmeng
6078	RamocheTemple
6079	Throwingrocks
6080	为了中国的明天－－生者与死者
6081	為了中國的明天－－生者與死者
6082	维-吾-尔-自-治-区-党-委
6083	namayix&新-疆-时-间
6084	Protestsspread
6085	JokhangMonastery
6086	RamocheMonastery
6087	www.rfa.org.uyghur
6088	TromsikhangMarket
6089	BarackHusseinObama
6090	www.uyghurcongress.org
6091	HillaryRodhamClinton
6092	www.eastturkistan_gov.org
6093	JokhangTemple(Monastery)
6094	RamocheTemple(Monastery)
6095	tensionintensifiesinLhasa
6096	https://docs.google.com/Doc?id=dmrm5wh_22cvw976fq
6097	fuck
6098	古柯碱
6099	处男
6100	西藏3•14事件
6101	新疆7•5事件
6102	性事
6103	dork
6104	钓鱼岛
6105	黄岩岛
6106	西沙群岛
6107	南沙群岛
6108	K粉
6109	冰粉
6110	王立军
6111	薄熙来
6112	毛泽东
6113	周恩来
6114	刘少奇
6115	朱德
6116	彭德怀
6117	林彪
6118	刘伯承
6119	陈毅
6120	贺龙
6121	聂荣臻
6122	徐向前
6123	罗荣桓
6124	叶剑英
6125	李大钊
6126	陈独秀
6127	孙中山
6128	孙文
6129	孙逸仙
6130	邓小平
6131	陈云
6132	江泽民
6133	李鹏
6134	朱镕基
6135	李瑞环
6136	尉健行
6137	李岚清
6138	胡锦涛
6139	罗干
6140	温家宝
6141	吴邦国
6142	曾庆红
6143	贾庆林
6144	黄菊
6145	吴官正
6146	李长春
6147	吴仪
6148	回良玉
6149	曾培炎
6150	周永康
6151	曹刚川
6152	唐家璇
6153	华建敏
6154	陈至立
6155	陈良宇
6156	张德江
6157	张立昌
6158	俞正声
6159	王乐泉
6160	刘云山
6161	王刚
6162	王兆国
6163	刘淇
6164	贺国强
6165	郭伯雄
6166	胡耀邦
6167	王乐泉
6168	王兆国
6169	周永康
6170	李登辉
6171	连战
6172	陈水扁
6173	宋楚瑜
6174	吕秀莲
6175	郁慕明
6176	蒋介石
6177	蒋中正
6178	蒋经国
6179	马英九
6180	习近平
6181	李克强
6182	吴帮国
6183	无帮国
6184	无邦国
6185	无帮过
6186	瘟家宝
6187	假庆林
6188	甲庆林
6189	假青林
6190	离长春
6191	习远平
6192	袭近平
6193	李磕墙
6194	贺过墙
6195	和锅枪
6196	粥永康
6197	轴永康
6198	肘永康
6199	周健康
6200	粥健康
6201	周小康
6202	布什
6203	布莱尔
6204	小泉
6205	纯一郎
6206	萨马兰奇
6207	安南
6208	阿拉法特
6209	普京
6210	默克尔
6211	克林顿
6212	里根
6213	尼克松
6214	林肯
6215	杜鲁门
6216	赫鲁晓夫
6217	列宁
6218	斯大林
6219	马克思
6220	恩格斯
6221	金正日
6222	金日成
6223	萨达姆
6224	胡志明
6225	西哈努克
6226	希拉克
6227	撒切尔
6228	阿罗约
6229	曼德拉
6230	卡斯特罗
6231	富兰克林
6232	华盛顿
6233	艾森豪威尔
6234	拿破仑
6235	亚历山大
6236	路易
6237	拉姆斯菲尔德
6238	劳拉
6239	鲍威尔
6240	奥巴马
6241	梅德韦杰夫
6242	潘基文
6243	本拉登
6244	奥马尔
6245	柴玲
6246	达赖喇嘛
6247	江青
6248	张春桥
6249	姚文元
6250	王洪文
6251	东条英机
6252	希特勒
6253	墨索里尼
6254	冈村秀树
6255	冈村宁次
6256	高丽朴
6257	赵紫阳
6258	王丹
6259	沃尔开西
6260	李洪志
6261	李大师
6262	赖昌星
6263	马加爵
6264	班禅
6265	额尔德尼
6266	山本五十六
6267	阿扁
6268	阿扁万岁
6269	热那亚
6270	吴伯雄
6271	苏贞昌
6272	李登辉
6273	鲁迅
6274	莎士比亚
6275	爱因斯坦
6276	牛顿
6277	哥白尼
6278	哥伦布
6279	达芬奇
6280	米开朗基罗
6281	毕加索
6282	梵高
6283	海明威
6284	斯蒂芬
6285	霍金
6286	六四
6287	六四运动
6288	美国之音
6289	密宗
6290	民国
6291	民进党
6292	民运
6293	民主
6294	民主潮
6295	摩门教
6296	纳粹
6297	法西斯
6298	南华早报
6299	明慧网
6300	起义
6301	亲民党
6302	瘸腿帮
6303	人民报
6304	法轮功
6305	法轮大法
6306	打倒共产党
6307	台独万岁
6308	圣战
6309	示威
6310	台独
6311	台独分子
6312	台联
6313	台湾民国
6314	台湾岛国
6315	台湾国
6316	台湾独立
6317	太子党
6318	天安门事件
6319	屠杀
6320	新党
6321	新疆独立
6322	新疆分裂
6323	新疆国
6324	疆独
6325	西藏独立
6326	西藏分裂
6327	西藏国
6328	藏独
6329	藏青会
6330	藏妇会
6331	高丽棒子
6332	回回
6333	学潮
6334	学运
6335	一党专政
6336	一中一台
6337	两个中国
6338	一贯道
6339	游行
6340	圆满
6341	造反
6342	真善忍
6343	镇压
6344	政变
6345	政治
6346	政治反对派
6347	政治犯
6348	中共
6349	共产党
6350	反党
6351	反共
6352	政府
6353	民主党
6354	中国之春
6355	转法轮
6356	自焚
6357	共党
6358	共匪
6359	苏家屯
6360	基地组织
6361	塔利班
6362	东亚病夫
6363	支那
6364	高治联
6365	高自联
6366	专政
6367	专制
6368	多党
6369	核工业基地
6370	核武器
6371	铀
6372	原子弹
6373	氢弹
6374	导弹
6375	核潜艇
6376	大参考
6377	小参考
6378	国内动态清样
6379	道教
6380	多维
6381	佛教
6382	佛祖
6383	释迦牟尼
6384	如来
6385	阿弥陀佛
6386	观世音
6387	普贤
6388	文殊
6389	地藏
6390	河殇
6391	回教
6392	密宗
6393	摩门教
6394	穆罕默德
6395	穆斯林
6396	升天
6397	圣母
6398	圣战
6399	耶和华
6400	耶稣
6401	伊斯兰
6402	真主安拉
6403	白莲教
6404	天主教
6405	基督教
6406	东正教
6407	大法
6408	法轮
6409	真理教
6410	走向圆满
6411	黄大仙
6412	风水
6413	跳大神
6414	神汉
6415	神婆
6416	大卫教
6417	阎王
6418	黑白无常
6419	牛头马面
6420	蒙古鞑子
6421	中华民国
6422	老毛子
6423	回民吃猪肉
6424	国民党反动派
6425	谋杀
6426	吸毒
6427	贩毒
6428	赌博
6429	拐卖
6430	走私
6431	卖淫
6432	造反
6433	监狱
6434	强奸
6435	轮奸
6436	抢劫
6437	先奸后杀
6438	下注
6439	押大
6440	押小
6441	抽头
6442	坐庄
6443	赌马
6444	赌球
6445	筹码
6446	老虎机
6447	轮盘赌
6448	安非他命
6449	大麻
6450	可卡因
6451	海洛因
6452	冰毒
6453	摇头丸
6454	杜冷丁
6455	鸦片
6456	罂粟
6457	迷幻药
6458	白粉
6459	嗑药
6460	吸毒
6461	坐庄
6462	赌马
6463	赌球
6464	筹码
6465	老虎机
6466	轮盘赌
6467	AIDS
6468	aids
6469	Aids
6470	DICK
6471	dick
6472	Dick
6473	penis
6474	sex
6475	SM
6476	屙
6477	爱滋
6478	淋病
6479	梅毒
6480	爱液
6481	屄
6482	逼
6483	臭机八
6484	臭鸡巴
6485	吹喇叭
6486	吹箫
6487	催情药
6488	屌
6489	肛交
6490	肛门
6491	龟头
6492	黄色
6493	机八
6494	机巴
6495	鸡八
6496	鸡巴
6497	机掰
6498	机巴
6499	鸡叭
6500	鸡鸡
6501	鸡掰
6502	鸡奸
6503	妓女
6504	奸
6505	茎
6506	精液
6507	精子
6508	尻
6509	口交
6510	滥交
6511	乱交
6512	轮奸
6513	卖淫
6514	屁眼
6515	嫖娼
6516	强奸
6517	强奸犯
6518	情色
6519	肉棒
6520	乳房
6521	乳峰
6522	乳交
6523	乳头
6524	乳晕
6525	三陪
6526	色情
6527	射精
6528	手淫
6529	威而钢
6530	威而柔
6531	伟哥
6532	性高潮
6533	性交
6534	性虐
6535	性欲
6536	穴
6537	颜射
6538	阳物
6539	一夜情
6540	阴部
6541	阴唇
6542	阴道
6543	阴蒂
6544	阴核
6545	阴户
6546	阴茎
6547	阴门
6548	淫
6549	淫秽
6550	淫乱
6551	淫水
6552	淫娃
6553	淫液
6554	淫汁
6555	淫穴
6556	淫洞
6557	援交妹
6558	做爱
6559	梦遗
6560	阳痿
6561	早泄
6562	奸淫
6563	性欲
6564	性交
6565	蛋疼
6566	扯蛋
6567	Bitch
6568	cao
6569	FUCK
6570	Fuck
6571	fuck
6572	kao
6573	NMD
6574	NND
6575	sb
6576	shit
6577	SHIT
6578	SUCK
6579	Suck
6580	tmd
6581	TMD
6582	tnnd
6583	K他命
6584	白痴
6585	笨蛋
6586	屄
6587	逼
6588	变态
6589	婊子
6590	操
6591	操她妈
6592	操妳妈
6593	操你
6594	操你妈
6595	操他妈
6596	草你
6597	肏
6598	册那
6599	侧那
6600	测拿
6601	插
6602	蠢猪
6603	荡妇
6604	发骚
6605	废物
6606	干她妈
6607	干妳
6608	干妳娘
6609	干你
6610	干你妈
6611	干你妈B
6612	干你妈b
6613	干你妈逼
6614	干你娘
6615	干他妈
6616	狗娘养的
6617	滚
6618	鸡奸
6619	贱货
6620	贱人
6621	靠
6622	烂人
6623	老母
6624	老土
6625	妈比
6626	妈的
6627	马的
6628	妳老母的
6629	妳娘的
6630	你妈逼
6631	破鞋
6632	仆街
6633	去她妈
6634	去妳的
6635	去妳妈
6636	去你的
6637	去你妈
6638	去死
6639	去他妈
6640	赛她娘
6641	赛妳娘
6642	赛你娘
6643	赛他娘
6644	骚货
6645	傻B
6646	傻比
6647	傻子
6648	上妳
6649	上你
6650	神经病
6651	屎
6652	屎妳娘
6653	屎你娘
6654	他妈的
6655	王八蛋
6656	我操
6657	我日
6658	乡巴佬
6659	猪猡
6660	干
6661	尿
6662	掯
6663	屌
6664	操
6665	骑你
6666	湿了
6667	操你
6668	操他
6669	操她
6670	骑你
6671	骑他
6672	骑她
6673	欠骑
6674	欠人骑
6675	来爽我
6676	来插我
6677	干你
6678	干他
6679	干她
6680	干死
6681	干爆
6682	干机
6683	FUCK
6684	机叭
6685	臭鸡
6686	臭机
6687	烂鸟
6688	览叫
6689	阳具
6690	肉棒
6691	肉壶
6692	奶子
6693	摸咪咪
6694	SUCK
6695	PENIS
6696	BITCH
6697	TMD
6698	BLOW
6699	JOB
6700	KISS
6701	ASS
6702	SHIT
6703	干鸡
6704	干入
6705	小穴
6706	强奸
6707	插你
6708	插你
6709	爽你
6710	爽你
6711	干干
6712	干X
6713	我操
6714	他干
6715	干它
6716	干牠
6717	干您
6718	干汝
6719	干林
6720	操林
6721	干尼
6722	操尼
6723	我咧干
6724	干勒
6725	干我
6726	干到
6727	干啦
6728	干爽
6729	欠干
6730	狗干
6731	我干
6732	来干
6733	轮干
6734	轮流干
6735	干一干
6736	援交
6737	骑你
6738	我操
6739	轮奸
6740	鸡奸
6741	奸暴
6742	再奸
6743	我奸
6744	奸你
6745	奸你
6746	奸他
6747	奸她
6748	奸一奸
6749	淫水
6750	淫湿
6751	鸡歪
6752	仆街
6753	臭西
6754	尻
6755	遗精
6756	烂逼
6757	大血比
6758	叼你妈
6759	靠你妈
6760	草你
6761	干你
6762	插你
6763	奸你
6764	戳你
6765	逼你老母
6766	挨球
6767	我日你
6768	草拟妈
6769	卖逼
6770	狗操卖逼
6771	奸淫、
6772	阴茎
6773	奶娘
6774	他娘
6775	她娘
6776	骚B
6777	你妈了妹
6778	逼毛
6779	插你妈
6780	叼你
6781	渣波波
6782	嫩b
6783	开房
6784	暖床
6785	老湿
6786	weelaa
6787	缔顺
6788	帝顺
6789	蒂顺
6790	系统消息
6791	午夜
6792	看下
6793	草泥马
6794	法克鱿
6795	雅蠛蝶
6796	潜烈蟹
6797	菊花蚕
6798	尾申鲸
6799	吉跋猫
6800	搞栗棒
6801	吟稻雁
6802	达菲鸡
6803	SM
6804	ML
6805	3P
6806	群P
6807	马勒戈壁
6808	双飞
6809	换妻
6810	ADMIN
6811	Admin
6812	xtl
6813	system
6814	admin
6815	Administrator
6816	administrator
6817	管里
6818	官方
6819	维护
6820	系统
6821	系统公告
6822	审查
6823	巡查
6824	监督
6825	监管
6826	game
6827	master
6828	GAMEMASTER
6829	GameMaster
6830	GM
6831	Gm
6832	gm
6833	KEFU
6834	kefu
6835	Kefu
6836	KeFu
6837	助理
6838	客服
6839	奖品
6840	兑奖
6841	中奖
6842	领奖
6843	辅助程序
6844	运营
6845	运营者
6846	运营组
6847	运营商
6848	运营长
6849	运营官
6850	运营人
6851	sf
6852	私服
6853	wg
6854	外挂
6855	&
6856	ㄅ
6857	ㄆ
6858	ㄇ
6859	ㄈ
6860	ㄉ
6861	ㄊ
6862	ㄋ
6863	ㄌ
6864	ㄍ
6865	ㄎ
6866	ㄏ
6867	ㄐ
6868	ㄑ
6869	ㄒ
6870	ㄓ
6871	ㄔ
6872	ㄕ
6873	ㄖ
6874	ㄗ
6875	ㄘ
6876	ㄙ
6877	ㄚ
6878	ㄛ
6879	ㄜ
6880	ㄝ
6881	ㄞ
6882	ㄟ
6883	ㄠ
6884	ㄡ
6885	ㄢ
6886	ㄣ
6887	ㄤ
6888	ㄥ
6889	ㄦ
6890	ㄧ
6891	ㄨ
6892	ㄩ
6893	鞴
6894	鐾
6895	瘭
6896	镳
6897	黪
6898	瘥
6899	觇
6900	孱
6901	廛
6902	蒇
6903	冁
6904	羼
6905	螭
6906	傺
6907	瘛
6908	舂
6909	艟
6910	瘳
6911	雠
6912	搋
6913	嘬
6914	辏
6915	殂
6916	汆
6917	爨
6918	榱
6919	毳
6920	皴
6921	蹉
6922	鹾纛
6923	髑屙民
6924	莪
6925	苊
6926	鲕
6927	鲼
6928	瀵
6929	酆
6930	幞
6931	黻
6932	呒
6933	黼
6934	阝
6935	阝月
6936	彀
6937	觏
6938	毂
6939	汩
6940	罟
6941	嘏
6942	鲴
6943	宄
6944	庋
6945	刿
6946	虢
6947	馘
6948	撖
6949	夯
6950	薅
